V1,V2,V3,V4
strongsubj,하지 못하는,-2,negative
strongsubj,하지 못하다,-2,negative
strongsubj,하지 못하여,-2,negative
weaksubj,하지 아니하다,-1,negative
weaksubj,하지 않고,-1,negative
weaksubj,하지 않는,-1,negative
weaksubj,하지 않다,-1,negative
strongsubj,하찮게,-2,negative
strongsubj,하찮게 내버려지거나,-2,negative
strongsubj,하찮게 대하다,-2,negative
strongsubj,하찮게 대함,-2,negative
strongsubj,하찮게 여겨,-2,negative
strongsubj,하찮게 여기다,-2,negative
strongsubj,하찮고,-2,negative
strongsubj,하찮고 보잘것없다,-2,negative
strongsubj,하찮다,-2,negative
strongsubj,하찮은,-2,negative
strongsubj,하찮은 목숨,-2,negative
strongsubj,하찮은 사람,-2,negative
strongsubj,하찮은 사람들이,-2,negative
strongsubj,하찮은 사람이나,-2,negative
strongsubj,하찮은 일,-2,negative
strongsubj,하찮은 일로,-2,negative
strongsubj,하찮은 일에도,-2,negative
strongsubj,하찮은 일을,-2,negative
strongsubj,하찮은 처지에,-2,negative
weaksubj,학대받다,-1,negative
strongsubj,학대하는,-2,negative
weaksubj,학대하다,-1,negative
weaksubj,학문이,1,positive
strongsubj,학문이 뛰어난,2,positive
strongsubj,학식이 뛰어나,2,positive
weaksubj,학식이 많고,1,positive
strongsubj,학식이 아주 뛰어나고,2,positive
weaksubj,한가하게,1,positive
weaksubj,한가하게 지냄을,1,positive
weaksubj,한가하고,1,positive
weaksubj,한가하고 태평하게,1,positive
weaksubj,한결같다,1,positive
strongsubj,한결같은,2,positive
strongsubj,한결같은 사랑으로,2,positive
weaksubj,한결같이,1,positive
strongsubj,한결같이 부지런하고,2,positive
weaksubj,한계,-1,negative
weaksubj,한뜻,1,positive
weaksubj,한마디로 거절하거나,-1,negative
weaksubj,한마음,1,positive
weaksubj,한마음 한뜻,1,positive
weaksubj,한숨,-1,negative
weaksubj,한숨 따위를,-1,negative
weaksubj,한숨 쉬며,-1,negative
weaksubj,한숨을,-1,negative
weaksubj,한숨을 쉬거나,-1,negative
weaksubj,한숨을 쉬다,-1,negative
weaksubj,한숨을 쉬며,-1,negative
weaksubj,한숨을 쉼,-1,negative
weaksubj,한숨이나,-1,negative
weaksubj,한숨짓다,-1,negative
strongsubj,한스럽게,-2,negative
strongsubj,한스럽게 여기다,-2,negative
strongsubj,한스럽다,-2,negative
weaksubj,한심하다,-1,negative
weaksubj,한심한,-1,negative
strongsubj,한이 되는,-2,negative
weaksubj,한증,-1,negative
weaksubj,한쪽만을 치우치게,-1,negative
weaksubj,한쪽으로 귀엽게,1,positive
weaksubj,한쪽으로 기울어지거나,-1,negative
weaksubj,한창 왕성하다,1,positive
strongsubj,한탄,-2,negative
strongsubj,한탄스러울,-2,negative
strongsubj,한탄스러울 때,-2,negative
strongsubj,한탄스럽다,-2,negative
strongsubj,한탄스레,-2,negative
strongsubj,한탄하다,-2,negative
strongsubj,한탄하여,-2,negative
strongsubj,한탄하여 한숨을,-2,negative
strongsubj,한탄함,-2,negative
weaksubj,한평생 같이,1,positive
strongsubj,할딱대다,-2,negative
weaksubj,할인,1,positive
weaksubj,할인되다,1,positive
weaksubj,할인하다,1,positive
weaksubj,함께,1,positive
strongsubj,함께 기뻐하는,2,positive
weaksubj,함께 늙음,1,positive
weaksubj,함께 일하다,1,positive
weaksubj,함부로,-1,negative
strongsubj,함부로 간섭하거나,-2,negative
strongsubj,함부로 거만하게,-2,negative
strongsubj,함부로 고기는,-2,negative
strongsubj,함부로 고기다,-2,negative
strongsubj,함부로 구는,-2,negative
strongsubj,함부로 굴다,-2,negative
weaksubj,함부로 까불거나,-1,negative
strongsubj,함부로 꼬집거나,-2,negative
weaksubj,함부로 날뛰다,-1,negative
strongsubj,함부로 날뜀,-2,negative
strongsubj,함부로 낳다,-2,negative
strongsubj,함부로 놀리는,-2,negative
strongsubj,함부로 놀리다,-2,negative
strongsubj,함부로 대답함,-2,negative
strongsubj,함부로 덤비거나,-2,negative
strongsubj,함부로 들부수어,-2,negative
strongsubj,함부로 들추거나,-2,negative
strongsubj,함부로 들추어,-2,negative
weaksubj,함부로 때리는,-1,negative
weaksubj,함부로 마구,-1,negative
strongsubj,함부로 말을 하다,-2,negative
strongsubj,함부로 말하는,-2,negative
weaksubj,함부로 발길질을,-1,negative
strongsubj,함부로 버려지다,-2,negative
strongsubj,함부로 빼앗아,-2,negative
strongsubj,함부로 사격함,-2,negative
strongsubj,함부로 손대거나,-2,negative
strongsubj,함부로 스다,-2,negative
strongsubj,함부로 써서,-2,negative
weaksubj,함부로 쓰거나,-1,negative
strongsubj,함부로 쓰는,-2,negative
strongsubj,함부로 쓰다,-2,negative
strongsubj,함부로 씀,-2,negative
strongsubj,함부로 우악스럽게,-2,negative
strongsubj,함부로 자꾸,-2,negative
weaksubj,함부로 잡아다거,-1,negative
strongsubj,함부로 젓거나,-2,negative
strongsubj,함부로 죽임,-2,negative
strongsubj,함부로 지껄이다,-2,negative
strongsubj,함부로 참혹하게,-2,negative
strongsubj,함부로 캐는,-2,negative
strongsubj,함부로 캐다,-2,negative
strongsubj,함부로 파내다,-2,negative
weaksubj,함부로 풀다,-1,negative
strongsubj,함부로 하는,-2,negative
strongsubj,함부로 하다,-2,negative
strongsubj,함부로 행동하는,-2,negative
strongsubj,함부로 행동하다,-2,negative
strongsubj,함부로 행동하여,-2,negative
weaksubj,함정,-1,negative
strongsubj,함정에,-2,negative
strongsubj,함정에 빠지게,-2,negative
weaksubj,합격하다,1,positive
strongsubj,합당치 못한,-2,negative
weaksubj,합리적,1,positive
weaksubj,합리적으로,1,positive
weaksubj,합리적이다,1,positive
weaksubj,합리적인,1,positive
weaksubj,합리적인 경향의,1,positive
weaksubj,항거를,-1,negative
weaksubj,항거를 함,-1,negative
weaksubj,항문이 간지럽고,-1,negative
weaksubj,항의하여,-1,negative
weaksubj,항의하여 나서다,-1,negative
strongsubj,해,-2,negative
strongsubj,해가,-2,negative
strongsubj,해가 되는,-2,negative
strongsubj,해가 될까,-2,negative
weaksubj,해결되다,1,positive
weaksubj,해결되어,1,positive
weaksubj,해결되어 마음이,1,positive
weaksubj,해결하거나,1,positive
weaksubj,해결하거나 처리하다,1,positive
weaksubj,해결해,1,positive
weaksubj,해결해 주다,1,positive
weaksubj,해고하다,-1,negative
weaksubj,해내다,1,positive
weaksubj,해낼,1,positive
weaksubj,해낼 수,1,positive
strongsubj,해로운,-2,negative
strongsubj,해로운 일이,-2,negative
strongsubj,해로운 현상,-2,negative
strongsubj,해로움이나,-2,negative
strongsubj,해로움이나 손실이,-2,negative
strongsubj,해롭다,-2,negative
weaksubj,해롱대다,-1,negative
strongsubj,해를 끼치는,-2,negative
strongsubj,해를 끼치다,-2,negative
strongsubj,해를 끼침,-2,negative
strongsubj,해를 받다,-2,negative
strongsubj,해를 입다,-2,negative
strongsubj,해를 입음,-2,negative
weaksubj,해어져서,-1,negative
weaksubj,해어지게,-1,negative
weaksubj,해어지게 하여,-1,negative
weaksubj,해지거나,-1,negative
weaksubj,해지거나 찢어져,-1,negative
weaksubj,해지거나 찢어지다,-1,negative
weaksubj,해지고,-1,negative
weaksubj,해지고 찢어진,-1,negative
weaksubj,해지어,-1,negative
strongsubj,해쳐서,-2,negative
strongsubj,해쳐서 말하다,-2,negative
strongsubj,해치거나,-2,negative
strongsubj,해치거나 죽이는,-2,negative
strongsubj,해치다,-2,negative
strongsubj,해치려고,-2,negative
strongsubj,해치려다가,-2,negative
strongsubj,해칠,-2,negative
strongsubj,해침,-2,negative
weaksubj,해학,1,positive
weaksubj,해학 소설,1,positive
weaksubj,해학적인,1,positive
weaksubj,해학적인 내용으로,1,positive
weaksubj,햇볕이 따뜻하고,1,positive
weaksubj,햇볕이 잘,1,positive
weaksubj,햇빛이 밝다,1,positive
strongsubj,행동으로 위협하다,-2,negative
weaksubj,행동을 꾸며,-1,negative
strongsubj,행동을 밉살스럽게,-2,negative
weaksubj,행동을 비웃거나,-1,negative
weaksubj,행동을 비웃는,-1,negative
strongsubj,행동을 시원스럽게,2,positive
weaksubj,행동을 터무니없거나,-1,negative
strongsubj,행동의 아름다움,2,positive
weaksubj,행동이 가량맞고,-1,negative
strongsubj,행동이 건방져,-2,negative
weaksubj,행동이 겸손하고,1,positive
weaksubj,행동이 까불까불하고,-1,negative
weaksubj,행동이 껄렁껄렁한,-1,negative
weaksubj,행동이 느리고,-1,negative
strongsubj,행동이 못된,-2,negative
strongsubj,행동이 반듯하고,2,positive
strongsubj,행동이 발라서,2,positive
strongsubj,행동이 번듯하고,2,positive
strongsubj,행동이 상스럽고,-2,negative
strongsubj,행동이 시원스럽다,2,positive
strongsubj,행동이 실없거나,-2,negative
strongsubj,행동이 실없고,-2,negative
strongsubj,행동이 씩씩하고,2,positive
strongsubj,행동이 억척스럽고,-2,negative
strongsubj,행동이 우악스러운,-2,negative
strongsubj,행동이 우악스럽다,-2,negative
strongsubj,행동이 점잖은,2,positive
strongsubj,행동이 주제넘고,-2,negative
strongsubj,행동이 활달하고,2,positive
strongsubj,행동하기가,0,neutral
strongsubj,행동하기가 조심스럽고,0,neutral
strongsubj,행동하는,0,neutral
strongsubj,행동하지 못하고,-2,negative
strongsubj,행동하지 못하도록,-2,negative
weaksubj,행방불명,-1,negative
strongsubj,행복,2,positive
strongsubj,행복감,2,positive
strongsubj,행복스럽다,2,positive
strongsubj,행복을,2,positive
strongsubj,행복을 함께,2,positive
strongsubj,행복하다,2,positive
strongsubj,행복하지 아니한,-2,negative
strongsubj,행복한,2,positive
strongsubj,행복한 생활을,2,positive
strongsubj,행복한 처지나,2,positive
weaksubj,행불,-1,negative
weaksubj,행사가 침해당거나,-1,negative
weaksubj,행실이 곧고,1,positive
strongsubj,행실이 깨끗하게,2,positive
strongsubj,행실이 나쁘거나,-2,negative
strongsubj,행실이 추저분하게,-2,negative
strongsubj,행실이 추저분하다,-2,negative
strongsubj,행실이 추저분한,-2,negative
strongsubj,행실이 추저분한 사람,-2,negative
strongsubj,행우하다,2,positive
strongsubj,행운을,2,positive
strongsubj,행운을 누림,2,positive
weaksubj,행운의,1,positive
strongsubj,행위를 죄악이라고,-2,negative
strongsubj,행패를 부리고,-2,negative
strongsubj,행하던 형벌,-2,negative
weaksubj,향기가,1,positive
weaksubj,향기가 있다,1,positive
weaksubj,향기가 좋고,1,positive
weaksubj,향기로운,-1,negative
weaksubj,향상,1,positive
weaksubj,향상시키다,1,positive
weaksubj,허기가 져서,-1,negative
weaksubj,허는,-1,negative
weaksubj,허는 증상,-1,negative
weaksubj,허덕이다,-1,negative
weaksubj,허둥거리는,-1,negative
weaksubj,허둥거리며,-1,negative
weaksubj,허둥대어,-1,negative
weaksubj,허둥지둥하다,-1,negative
weaksubj,허락도 없이,-1,negative
weaksubj,허락되다,1,positive
weaksubj,허락하여,1,positive
weaksubj,허락하여 베풀어,1,positive
strongsubj,허락하지 아니함,-2,negative
strongsubj,허랑방탕한,-2,negative
strongsubj,허랑방탕한 생활을,-2,negative
weaksubj,허름하고,-1,negative
weaksubj,허름하고 잡스러운,-1,negative
weaksubj,허름하고 잡스럽다,-1,negative
weaksubj,허리가 아픈,-1,negative
weaksubj,허망한,-1,negative
weaksubj,허무,-1,negative
weaksubj,허무감,-1,negative
weaksubj,허무에서,-1,negative
weaksubj,허무에서 오는,-1,negative
weaksubj,허무하다,-1,negative
weaksubj,허무한,-1,negative
weaksubj,허무한 느낌,-1,negative
weaksubj,허물없이 사귀다,1,positive
weaksubj,허물을,-1,negative
weaksubj,허물을 너그럽게,1,positive
weaksubj,허물이 없이,1,positive
weaksubj,허물이 있어,-1,negative
weaksubj,허물이나,-1,negative
weaksubj,허병,-1,negative
weaksubj,허비하는,-1,negative
weaksubj,허비하는 짓,-1,negative
weaksubj,허사가,-1,negative
weaksubj,허사가 되어,-1,negative
weaksubj,허섭쓰레기,-1,negative
weaksubj,허세를,-1,negative
weaksubj,허세를 부리다,-1,negative
weaksubj,허세를 부림,-1,negative
weaksubj,허술하여서,-1,negative
weaksubj,허술한,-1,negative
weaksubj,허술한 데가,-1,negative
weaksubj,허술한 점,-1,negative
weaksubj,허실 없이,1,positive
weaksubj,허약하다,-1,negative
weaksubj,허약하여,-1,negative
weaksubj,허약하여져서,-1,negative
weaksubj,허약하여진,-1,negative
weaksubj,허약한,-1,negative
weaksubj,허약한 사람,-1,negative
weaksubj,허약한 증상이,-1,negative
weaksubj,허약할,-1,negative
weaksubj,허약할 때,-1,negative
weaksubj,허약해져서,-1,negative
weaksubj,허약해지다,-1,negative
weaksubj,허약해진,-1,negative
strongsubj,허용하지 아니함,-2,negative
weaksubj,허전하거나,-1,negative
weaksubj,허전하고,-1,negative
weaksubj,허전하고 쓸쓸함,-1,negative
weaksubj,허전하다,-1,negative
weaksubj,허전한,-1,negative
weaksubj,허전한 느낌,-1,negative
weaksubj,허전한 느낌이,-1,negative
strongsubj,허접,-2,negative
strongsubj,허접스럽다,-2,negative
strongsubj,허접쓰레기,-2,negative
strongsubj,허접하다,-2,negative
strongsubj,허찮은 일로,-2,negative
strongsubj,허탕이,-2,negative
strongsubj,허탕이 되어,-2,negative
strongsubj,허탕하다,-2,negative
weaksubj,허풍을,-1,negative
weaksubj,허풍을 치는,-1,negative
weaksubj,허풍을 치다,-1,negative
weaksubj,허풍을 치며,-1,negative
weaksubj,허하여,-1,negative
strongsubj,허황되게,-2,negative
strongsubj,허황되게 행동하다,-2,negative
strongsubj,허황되다,-2,negative
strongsubj,허황된,-2,negative
strongsubj,허황된 모양,-2,negative
strongsubj,허황하고,-2,negative
strongsubj,허황하며,-2,negative
strongsubj,허황한,-2,negative
strongsubj,허황한 것을,-2,negative
weaksubj,헉헉대다,-1,negative
weaksubj,헌데가 곪느라고,-1,negative
weaksubj,헌데가 생겨서,-1,negative
weaksubj,헌데나,-1,negative
strongsubj,헌식적이다,2,positive
strongsubj,헌신적,2,positive
strongsubj,헌신적인,2,positive
weaksubj,헐거나,-1,negative
weaksubj,헐거워서,-1,negative
weaksubj,헐겁고,-1,negative
weaksubj,헐겁고 허전한,-1,negative
weaksubj,헐게,-1,negative
weaksubj,헐게 된다,-1,negative
weaksubj,헐고,-1,negative
weaksubj,헐고 너절하다,-1,negative
weaksubj,헐떡대다,-1,negative
strongsubj,헐뜯거나,-2,negative
strongsubj,헐뜯거나 험상궃은,-2,negative
strongsubj,헐뜯고,-2,negative
strongsubj,헐뜯고 비난하는,-2,negative
strongsubj,헐뜯기,-2,negative
strongsubj,헐뜯기 위하여,-2,negative
strongsubj,헐뜯는,-2,negative
weaksubj,헐뜯는 근거,-1,negative
strongsubj,헐뜯는 말을,-2,negative
strongsubj,헐뜯는 짓,-2,negative
strongsubj,헐뜯다,-2,negative
strongsubj,헐뜯어,-2,negative
strongsubj,헐뜯어 말하는,-2,negative
strongsubj,헐뜯어서,-2,negative
strongsubj,헐뜯으려고,-2,negative
strongsubj,헐뜯음,-2,negative
weaksubj,헐려서 무너지다,-1,negative
weaksubj,헐어서,-1,negative
weaksubj,헐어서 짓물러,-1,negative
weaksubj,헐어지거나,-1,negative
weaksubj,헐어지거나 깨어지다,-1,negative
weaksubj,헐었거나,-1,negative
weaksubj,헐었거나 무지러져서,-1,negative
strongsubj,험상궂게,-2,negative
strongsubj,험상궂고,-2,negative
strongsubj,험상궂은,-2,negative
strongsubj,험상궂은 데가,-2,negative
strongsubj,험상궂은 욕,-2,negative
strongsubj,험상궂은 욕을,-2,negative
strongsubj,험상궃은,-2,negative
strongsubj,험상궃은 욕을,-2,negative
strongsubj,험상스럽다,-2,negative
strongsubj,험상하고,-2,negative
weaksubj,험하고,-1,negative
weaksubj,험하고 무섭다,-1,negative
weaksubj,험하다,-1,negative
weaksubj,험하여,-1,negative
weaksubj,험한,-1,negative
weaksubj,험한 벼랑에서,-1,negative
weaksubj,험한 일,-1,negative
weaksubj,험한 장난이나,-1,negative
weaksubj,험한 짓을,-1,negative
weaksubj,험한 행동을,-1,negative
weaksubj,헛갈리다,-1,negative
strongsubj,헛되이,-2,negative
strongsubj,헛된,-2,negative
strongsubj,헛된 명성,-2,negative
strongsubj,헛된 이야기만을,-2,negative
strongsubj,헛된 행동만,-2,negative
weaksubj,헛디디거나,-1,negative
weaksubj,헛디디는,-1,negative
weaksubj,헛디디는 모양,-1,negative
weaksubj,헛디디다,-1,negative
weaksubj,헛배가 부르다,-1,negative
weaksubj,헛소리,-1,negative
weaksubj,헛소리나,-1,negative
weaksubj,헛소리를,-1,negative
weaksubj,헛소리를 하거나,-1,negative
weaksubj,헛헛한,-1,negative
weaksubj,헛헛한 느낌이,-1,negative
weaksubj,헝클어져,-1,negative
weaksubj,헝클어져 까칠하게,-1,negative
weaksubj,헝클어져 꺼칠하게,-1,negative
weaksubj,헝클어져 있는,-1,negative
weaksubj,헝클어져 있다,-1,negative
weaksubj,헝클어지거나,-1,negative
weaksubj,헤매다,-1,negative
weaksubj,헤아리지 아니하고,-1,negative
weaksubj,헤아리지 않고,-1,negative
weaksubj,헤어나지 못하다,-1,negative
weaksubj,헤어나지 못한다는,-1,negative
